                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     821                                      783                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.5000000000000000E+009                  7.3833800635627016E+007                  5.7522400983116850E+003                  9.7378646195892260E-001                  9.9498536374880608E-001                 -1.5313625350973272E+000                  3.5731386713171748E-001                  8.6364448837915085E-006                  6.2217206120927160E-001                  2.0956593066445384E-005                  5.4516303977988024E-003                  8.8430633492741530E-003                  2.0994604783340916E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6348026418200146E-001                  7.4891142765537043E-004                  3.1562580197970136E-001                  2.5661309735690021E-003                  2.0357798010286021E-003                  9.3533267620558597E-003                  2.0994604783340898E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990217414E-001                  9.9478015406176890E-001                  9.9999999982695131E-001                  9.9466079974468624E-001                  9.9370759680385690E+003                  2.4226970706219938E+007                  1.0269191851243698E+010                  9.7366209396870351E-001                  9.7366209396870385E-001                  8.3365888903142835E-044                  2.3432293568625900E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4201167492800000E+017                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20190601" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                     170                  9.9999996409337255E-001                 -3.7031592331941226E-003                  4.3181798231275978E+000                 -4.7534917477566303E+000                  7.5308872494377752E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     171                  9.9999996252263912E-001                 -3.7217884362855426E-003                  4.3209537949115218E+000                 -4.7390538715914632E+000                  7.5491220825170799E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     172                  9.9999996095190580E-001                 -3.7398107845798005E-003                  4.3236310652198364E+000                 -4.7252064384119716E+000                  7.5666248842527688E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     173                  9.9999995938117225E-001                 -3.7572696962281768E-003                  4.3268608224248482E+000                 -4.7086970003781801E+000                  7.5875590794490897E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     174                  9.9999995702507205E-001                 -3.7824849300182556E-003                  4.3305499373884775E+000                 -4.6898950039806149E+000                  7.6114221943619347E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     175                  9.9999995466897185E-001                 -3.8066359263613059E-003                  4.3346549878300715E+000                 -4.6692538349144099E+000                  7.6377058339372752E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     176                  9.9999995152750509E-001                 -3.8373484083390834E-003                  4.3379852632411966E+000                 -4.6524567574000057E+000                  7.6590399807538700E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     177                  9.9999994995677155E-001                 -3.8521243808591291E-003                  4.3401543057989889E+000                 -4.6416734249087126E+000                  7.6727631844796198E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     178                  9.9999994837215200E-001                 -3.8666668863684595E-003                  4.3433339219860683E+000                 -4.6260835231099975E+000                  7.6926554551259754E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     179                  9.9999994520291291E-001                 -3.8947304771891488E-003                  4.3463616662342304E+000                 -4.6111312942654452E+000                  7.7116811644775671E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     180                  9.9999994361829347E-001                 -3.9082893457023276E-003                  4.3493091071109813E+000                 -4.5968851882100665E+000                  7.7299104826603129E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     181                  9.9999994044905427E-001                 -3.9345355826984549E-003                  4.3521260678342957E+000                 -4.5831790520983393E+000                  7.7474095032762254E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     182                  9.9999993886443472E-001                 -3.9472527199872313E-003                  4.3539592616900178E+000                 -4.5743719885913494E+000                  7.7586969900040890E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     183                  9.9999993727981518E-001                 -3.9597156474240440E-003                  4.3566459534869697E+000                 -4.5616176519106242E+000                  7.7750983682905259E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     184                  9.9999993411057619E-001                 -3.9839231914700450E-003                  4.3600846774788655E+000                 -4.5453153833367530E+000                  7.7960502471827660E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     185                  9.9999993094133699E-001                 -4.0072427193059111E-003                  4.3633901756630520E+000                 -4.5297799725414745E+000                  7.8160418800558737E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     186                  9.9999992777209790E-001                 -4.0297463751189722E-003                  4.3665756697986851E+000                 -4.5149330435302524E+000                  7.8351574807950826E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     187                  9.9999992460285869E-001                 -4.0514970396054667E-003                  4.3696711776005994E+000                 -4.5006232716363028E+000                  7.8535898758816360E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     188                  9.9999992139147098E-001                 -4.0728257764412528E-003                  4.3726794122963648E+000                 -4.4868202565130781E+000                  7.8713895741655131E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     189                  9.9999991818008316E-001                 -4.0934902863849383E-003                  4.3755861425636668E+000                 -4.4735820328930789E+000                  7.8884915696243301E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     190                  9.9999991496869534E-001                 -4.1135372200831856E-003                  4.3783988466587189E+000                 -4.4608666343789984E+000                  7.9049485280846516E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     191                  9.9999991175730751E-001                 -4.1330083804063840E-003                  4.3818024979253023E+000                 -4.4456673974210537E+000                  7.9246832161034755E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     192                  9.9999990694022556E-001                 -4.1612152812294263E-003                  4.3857094308066271E+000                 -4.4283042646696735E+000                  7.9472445541990719E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     193                  9.9999990212314382E-001                 -4.1883218913393644E-003                  4.3894550254868205E+000                 -4.4118213907824568E+000                  7.9686967231202432E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     194                  9.9999989730606198E-001                 -4.2144237929320604E-003                  4.3930546826476942E+000                 -4.3961282425918213E+000                  7.9891437448557161E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     195                  9.9999989248898002E-001                 -4.2396038043512434E-003                  4.3959456667528132E+000                 -4.3835881341449197E+000                  8.0054807343290815E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     196                  9.9999988927759231E-001                 -4.2559150373861539E-003                  4.3982023039806615E+000                 -4.3739014241940311E+000                  8.0181236596595049E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     197                  9.9999988606620449E-001                 -4.2718682619745174E-003                  4.4015038693503730E+000                 -4.3599208815908419E+000                  8.0364262716102246E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     198                  9.9999987964342874E-001                 -4.3027689544887096E-003                  4.4046627596430241E+000                 -4.3464731518294322E+000                  8.0539935410260313E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     199                  9.9999987643204091E-001                 -4.3177505929093809E-003                  4.4067196786637144E+000                 -4.3378320282619089E+000                  8.0653238416825808E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     200                  9.9999987322065309E-001                 -4.3324385938649330E-003                  4.4097894825266657E+000                 -4.3251019810509908E+000                  8.0820742361905840E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     201                  9.9999986662579987E-001                 -4.3617347733044811E-003                  4.4137503736078445E+000                 -4.3087220488268603E+000                  8.1036368106055328E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     202                  9.9999986003094687E-001                 -4.3899521947889774E-003                  4.4175551562401036E+000                 -4.2931401017121145E+000                  8.1241844747711607E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     203                  9.9999985343609377E-001                 -4.4171803706268596E-003                  4.4203059183947326E+000                 -4.2819107193504626E+000                  8.1389850301505895E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     204                  9.9999985013866721E-001                 -4.4304488121277323E-003                  4.4221046089844300E+000                 -4.2746490727520294E+000                  8.1485802323272267E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     205                  9.9999984684124066E-001                 -4.4434984284969477E-003                  4.4247521065154496E+000                 -4.2640709960481864E+000                  8.1625885452619080E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     206                  9.9999984024638755E-001                 -4.4689730329480603E-003                  4.4290150037801377E+000                 -4.2471760245444754E+000                  8.1849812568990217E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     207                  9.9999983035410800E-001                 -4.5057348602866084E-003                  4.4338854511076917E+000                 -4.2279921285954503E+000                  8.2104205474321148E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     208                  9.9999982046182834E-001                 -4.5409169078126123E-003                  4.4385267052392283E+000                 -4.2099136713804262E+000                  8.2344593763718219E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     209                  9.9999981056954845E-001                 -4.5746725255630637E-003                  4.4429615694896771E+000                 -4.1928238443891512E+000                  8.2572440191103258E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     210                  9.9999980067726879E-001                 -4.6071330519069980E-003                  4.4465047784031224E+000                 -4.1792458867941642E+000                  8.2753639621338166E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     211                  9.9999979408241579E-001                 -4.6281111687217283E-003                  4.4492609491737252E+000                 -4.1688018725893023E+000                  8.2893371952322745E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     212                  9.9999978748756269E-001                 -4.6485937495004698E-003                  4.4526147975273371E+000                 -4.1562286827815509E+000                  8.3061974281998570E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     213                  9.9999977759528302E-001                 -4.6784460804404808E-003                  4.4564933449738753E+000                 -4.1417565176511193E+000                  8.3256071964553016E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     214                  9.9999976770300336E-001                 -4.7073258803941283E-003                  4.4602922904639604E+000                 -4.1277069630589853E+000                  8.3444754538374024E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     215                  9.9999975750160985E-001                 -4.7361658180342762E-003                  4.4640145952072441E+000                 -4.1140531272348992E+000                  8.3628351358171624E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     216                  9.9999974730021624E-001                 -4.7641186407648538E-003                  4.4676094362302976E+000                 -4.1009754212203200E+000                  8.3804544905026557E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     217                  9.9999973709882284E-001                 -4.7912474409523573E-003                  4.4710839537772697E+000                 -4.0884321650046367E+000                  8.3973909591013030E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     218                  9.9999972689742933E-001                 -4.8176087860074632E-003                  4.4744470648028463E+000                 -4.0763814358377992E+000                  8.4136955456245470E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     219                  9.9999971669603582E-001                 -4.8432533220074707E-003                  4.4777065905534021E+000                 -4.0647862650594018E+000                  8.4294137442475456E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     220                  9.9999970649464220E-001                 -4.8682266028700480E-003                  4.4808689891395321E+000                 -4.0536104962335422E+000                  8.4445863054594721E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     221                  9.9999969629324881E-001                 -4.8925695865035231E-003                  4.4839415162421243E+000                 -4.0428229216401084E+000                  8.4592498734810739E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     222                  9.9999968609185530E-001                 -4.9163192998192403E-003                  4.4874711368946887E+000                 -4.0305527088227482E+000                  8.4759632868415302E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     223                  9.9999967218783137E-001                 -4.9477933044592554E-003                  4.4914008914295733E+000                 -4.0169603913347709E+000                  8.4944825811592395E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     224                  9.9999965828380721E-001                 -4.9783040390603290E-003                  4.4951976118469661E+000                 -4.0039352867987672E+000                  8.5122492540757513E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     225                  9.9999964437978306E-001                 -5.0079194490247380E-003                  4.4988716363547567E+000                 -3.9914320543909225E+000                  8.5293221463103528E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     226                  9.9999963047575913E-001                 -5.0367001992706883E-003                  4.5020153570238675E+000                 -3.9807871753935888E+000                  8.5438683329494474E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     227                  9.9999961981577012E-001                 -5.0582354014884158E-003                  4.5053399105219230E+000                 -3.9696654137293335E+000                  8.5591204996638677E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     228                  9.9999960382578656E-001                 -5.0897272382559840E-003                  4.5091954739982150E+000                 -3.9568208623818664E+000                  8.5767480275315666E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     229                  9.9999958783580301E-001                 -5.1203078767699693E-003                  4.5129238738934134E+000                 -3.9444984756778809E+000                  8.5936925741730761E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     230                  9.9999957184581945E-001                 -5.1500392268320023E-003                  4.5165337165611730E+000                 -3.9326585164849130E+000                  8.6100051420285695E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     231                  9.9999955585583589E-001                 -5.1789768378608485E-003                  4.5194530153374739E+000                 -3.9231223577189476E+000                  8.6231494386237735E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     232                  9.9999954519584677E-001                 -5.1978527078563787E-003                  4.5229313604873713E+000                 -3.9119291895231125E+000                  8.6386395291506215E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     233                  9.9999952340233822E-001                 -5.2354683902681304E-003                  4.5274299826918751E+000                 -3.8974868987578795E+000                  8.6586174718514179E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     234                  9.9999950160882956E-001                 -5.2718630505517571E-003                  4.5332357293101531E+000                 -3.8791669579330699E+000                  8.6840588197454593E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     235                  9.9999946493216396E-001                 -5.3306015861565971E-003                  4.5387596747937407E+000                 -3.8617184346134410E+000                  8.7082462213937681E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     236                  9.9999944278450437E-001                 -5.3646856857020126E-003                  4.5431555244419464E+000                 -3.8480913832485855E+000                  8.7272414975563901E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     237                  9.9999941639807854E-001                 -5.4040486385200778E-003                  4.5477562432972736E+000                 -3.8339430850441172E+000                  8.7470014683070332E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     238                  9.9999939001165283E-001                 -5.4421600982409663E-003                  4.5510859464508568E+000                 -3.8237422296720474E+000                  8.7612578650283783E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     239                  9.9999937681843987E-001                 -5.4607771036854916E-003                  4.5543485511203183E+000                 -3.8139156338674094E+000                  8.7750634388626541E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     240                  9.9999935043201393E-001                 -5.4971850147958598E-003                  4.5585915701818260E+000                 -3.8011824307905453E+000                  8.7929581887651711E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     241                  9.9999932362476740E-001                 -5.5331138142632064E-003                  4.5627616537721467E+000                 -3.7887853429041343E+000                  8.8104168845138009E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     242                  9.9999929639670004E-001                 -5.5685883997313064E-003                  4.5668318362045275E+000                 -3.7767964331122763E+000                  8.8273343966422981E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     243                  9.9999926916863269E-001                 -5.6031054286940817E-003                  4.5707801489462394E+000                 -3.7652744985456676E+000                  8.8436226190314073E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     244                  9.9999924194056544E-001                 -5.6367266650576286E-003                  4.5750583338685669E+000                 -3.7529300572247455E+000                  8.8611183855475630E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     245                  9.9999920837367917E-001                 -5.6770238172865620E-003                  4.5786998672928689E+000                 -3.7424590935737858E+000                  8.8759633264582760E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     246                  9.9999918842082658E-001                 -5.7004118050281881E-003                  4.5813580482355052E+000                 -3.7349004861300563E+000                  8.8867132565596396E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     247                  9.9999916846797421E-001                 -5.7233999440182226E-003                  4.5858174227203685E+000                 -3.7224181336273401E+000                  8.9045480614154400E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     248                  9.9999912001114621E-001                 -5.7776608852725935E-003                  4.5906274765062136E+000                 -3.7089378493548786E+000                  8.9237832928953864E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     249                  9.9999909150717070E-001                 -5.8086126427742309E-003                  4.5937511101627537E+000                 -3.7002985524232526E+000                  8.9361591413119275E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     250                  9.9999906867679245E-001                 -5.8329199348382882E-003                  4.5974702463556527E+000                 -3.6901500720248741E+000                  8.9507556384515272E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     251                  9.9999902906521954E-001                 -5.8741292455148407E-003                  4.6026568308998295E+000                 -3.6761314886779108E+000                  8.9709644906233237E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     252                  9.9999897872163612E-001                 -5.9248559567622559E-003                  4.6066466442220575E+000                 -3.6653856177136079E+000                  8.9864546386612005E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     253                  9.9999895725761534E-001                 -5.9459599938822289E-003                  4.6101558927898703E+000                 -3.6561154958801572E+000                  8.9998929086088335E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     254                  9.9999891432957366E-001                 -5.9872855835643515E-003                  4.6146964927887772E+000                 -3.6441901906389598E+000                  9.0171937191434068E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     255                  9.9999887140153176E-001                 -6.0275031760216062E-003                  4.6191014243893349E+000                 -3.6327489529049579E+000                  9.0338376938922167E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     256                  9.9999882847348986E-001                 -6.0666858374591008E-003                  4.6230072204842720E+000                 -3.6226950063988714E+000                  9.0484926754681219E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     257                  9.9999879306107575E-001                 -6.0982766360648602E-003                  4.6277706765203739E+000                 -3.6106342370800539E+000                  9.0661558676405214E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     258                  9.9999873049921029E-001                 -6.1525745092698156E-003                  4.6319769254045307E+000                 -3.5999928669889512E+000                  9.0817301988923340E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     259                  9.9999870334975927E-001                 -6.1755734989944154E-003                  4.6357202531065882E+000                 -3.5907095397915461E+000                  9.0954048826749112E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     260                  9.9999864905085722E-001                 -6.2206092571700632E-003                  4.6410401272255681E+000                 -3.5776263061282076E+000                  9.1147147230781567E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     261                  9.9999858393069241E-001                 -6.2730350347908132E-003                  4.6452437083657472E+000                 -3.5673474403693639E+000                  9.1299022271635017E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     262                  9.9999855137060978E-001                 -6.2986417027498199E-003                  4.6489988999374514E+000                 -3.5583296085240463E+000                  9.1433031479075346E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     263                  9.9999849487906045E-001                 -6.3421665166961084E-003                  4.6542540771106848E+000                 -3.5458317340403847E+000                  9.1619164239201289E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     264                  9.9999842308466003E-001                 -6.3959305781156372E-003                  4.6605752609839639E+000                 -3.5310154501778848E+000                  9.1840684309695408E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     265                  9.9999833494137269E-001                 -6.4597497008032001E-003                  4.6680858905081024E+000                 -3.5137149762035760E+000                  9.2100471873062215E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     266                  9.9999822493930224E-001                 -6.5363221533039934E-003                  4.6739038908167609E+000                 -3.5004047226601633E+000                  9.2300479947158962E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     267                  9.9999817422125425E-001                 -6.5705744909266492E-003                  4.6785937634805324E+000                 -3.4899115041647026E+000                  9.2459293775472542E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     268                  9.9999809198544010E-001                 -6.6248030647301712E-003                  4.6846213290593406E+000                 -3.4765499351680291E+000                  9.2661955059153662E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     269                  9.9999799743214202E-001                 -6.6852889959080342E-003                  4.6893279607175753E+000                 -3.4661798466798315E+000                  9.2819422953284771E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
                                     270                  9.9999794889003546E-001                 -6.7156182999367842E-003                  4.6940119115232708E+000                 -3.4560632786295296E+000                  9.2974063342756441E+000                  6.9999998728235313E-001                  2.8000001271764685E-001                  2.0000000000000018E-002                  0.0000000000000000E+000 
